-50,-83,53,11.58
-52,-84,55,11.6
-56,-84,58,11.62
-61,-85,63,11.64
-68,-85,70,11.66
-74,-85,77,11.68
-81,-86,83,11.7
-91,-86,93,11.72
-98,-86,100,11.74
-104,-86,106,11.76
-113,-86,114,11.78
-121,-86,122,11.8
-132,-86,134,11.82
-139,-85,141,11.84
-146,-85,148,11.86
-150,-84,152,11.88
-153,-84,155,11.9
-154,-84,155,11.92
-156,-84,156,11.94
-158,-83,158,11.96
-161,-83,161,11.98
-162,-83,162,12
-164,-83,163,12.02
-167,-82,166,12.04
-166,-83,166,12.06
-167,-82,167,12.08
-169,-82,168,12.1
-170,-82,170,12.12
-171,-82,170,12.14
-171,-82,170,12.16
-170,-82,170,12.18
-170,-82,170,12.2
-170,-82,170,12.22
-171,-82,171,12.24
-172,-82,172,12.26
-172,-82,172,12.28
-172,-82,172,12.3
-172,-82,172,12.32
-173,-82,173,12.34
-173,-82,173,12.36
-173,-82,173,12.38
-173,-82,173,12.4
-173,-82,173,12.42
-173,-82,173,12.44
-174,-82,174,12.46
-174,-82,174,12.48
-174,-82,174,12.5
-174,-83,175,12.52
-174,-83,175,12.54
-173,-83,174,12.56
-176,-84,177,12.58
-178,-84,-179,12.6
-179,-84,-178,12.62
-179,-85,-178,12.64
-179,-85,-178,12.66
-179,-85,-178,12.68
178,-86,-176,12.7
173,-86,-172,12.72
168,-87,-166,12.74
163,-87,-161,12.76
164,-88,-162,12.78
166,-88,-164,12.8
164,-89,-162,12.82
118,-89,-116,12.84
48,-89,-46,12.86
20,-88,-17,12.88
15,-87,-12,12.9
15,-87,-12,12.92
11,-86,-9,12.94
8,-86,-6,12.96
3,-85,-1,12.98
0,-85,2,13
0,-84,2,13.02
0,-83,1,13.04
2,-83,0,13.06
3,-82,-1,13.08
4,-82,-1,13.1
4,-81,-1,13.12
5,-80,-1,13.14
5,-79,-2,13.16
5,-78,-2,13.18
5,-77,-1,13.2
4,-76,0,13.22
2,-74,2,13.24
0,-73,4,13.26
0,-72,5,13.28
-1,-71,6,13.3
-2,-70,6,13.32
-1,-69,6,13.34
-1,-68,5,13.36
-1,-66,4,13.38
-1,-65,4,13.4
-1,-64,3,13.42
-1,-62,3,13.44
-1,-61,3,13.46
-2,-60,4,13.48
-2,-60,4,13.5
-3,-59,4,13.52
-3,-58,4,13.54
-3,-57,4,13.56
-3,-56,4,13.58
-4,-55,4,13.6
-4,-54,5,13.62
-4,-53,5,13.64
-5,-52,5,13.66
-5,-51,5,13.68
-5,-51,5,13.7
-5,-50,5,13.72
-4,-49,4,13.74
-4,-48,5,13.76
-4,-48,5,13.78
-3,-48,4,13.8
-2,-48,4,13.82
-2,-47,4,13.84
-2,-46,3,13.86
-1,-46,3,13.88
-1,-45,1,13.9
-2,-44,2,13.92
-2,-43,2,13.94
-2,-42,2,13.96
-2,-42,1,13.98
-2,-41,1,14
-2,-41,1,14.02
-2,-40,2,14.04
-2,-39,1,14.06
-2,-38,2,14.08
-2,-38,2,14.1
-2,-37,1,14.12
-2,-36,0,14.14
-2,-35,0,14.16
-1,-33,-1,14.18
-1,-33,-2,14.2
-1,-32,-2,14.22
-1,-32,-2,14.24
-1,-31,-3,14.26
-1,-30,-3,14.28
-1,-29,-3,14.3
-1,-28,-3,14.32
-1,-27,-3,14.34
-1,-26,-3,14.36
-1,-25,-3,14.38
-1,-23,-4,14.4
-1,-22,-5,14.42
-1,-22,-5,14.44
-1,-21,-5,14.46
-1,-20,-5,14.48
-1,-19,-5,14.5
-1,-19,-4,14.52
-1,-19,-4,14.54
-1,-19,-4,14.56
-2,-19,-4,14.58
-2,-17,-4,14.6
-2,-16,-4,14.62
-2,-15,-4,14.64
-3,-14,-4,14.66
-3,-13,-4,14.68
-3,-11,-5,14.7
-3,-10,-4,14.72
-2,-9,-4,14.74
-2,-8,-4,14.76
-2,-7,-4,14.78
-2,-6,-4,14.8
-2,-6,-4,14.82
-3,-5,-4,14.84
-3,-3,-4,14.86
-2,-2,-4,14.88
-2,-1,-4,14.9
-2,-1,-4,14.92
-2,0,-5,14.94
-2,-1,-5,14.96
-2,-1,-5,14.98
-2,-1,-5,15
-2,0,-6,15.02
-1,-1,-6,15.04
-2,-1,-6,15.06
-2,0,-7,15.08
-2,0,-7,15.1
-2,2,-9,15.12
-1,3,-10,15.14
-1,3,-10,15.16
-1,3,-10,15.18
-1,3,-9,15.2
-1,3,-9,15.22
-1,4,-8,15.24
-1,4,-7,15.26
-1,4,-7,15.28
-1,4,-7,15.3
-1,4,-7,15.32
-1,4,-7,15.34
-1,4,-7,15.36
-1,4,-7,15.38
-1,4,-7,15.4
-1,4,-8,15.42
-1,4,-8,15.44
-1,3,-9,15.46
-1,2,-10,15.48
-1,2,-11,15.5
-1,2,-11,15.52
-1,2,-11,15.54
-1,1,-11,15.56
-1,1,-11,15.58
-1,1,-11,15.6
-1,1,-12,15.62
-1,1,-13,15.64
-1,1,-14,15.66
-1,1,-14,15.68
-1,1,-14,15.7
-1,0,-14,15.72
-1,0,-15,15.74
-1,0,-15,15.76
-1,0,-16,15.78
-1,0,-14,15.8
-1,0,-13,15.82
-1,0,-13,15.84
-1,0,-14,15.86
-1,0,-14,15.88
-1,0,-13,15.9
-1,0,-13,15.92
-1,0,-13,15.94
-1,0,-13,15.96
-2,0,-13,15.98
-2,-1,-13,16
-2,0,-13,16.02
-2,0,-13,16.04
-2,0,-13,16.06
-2,0,-13,16.08
-2,0,-13,16.1
-2,0,-13,16.12
-2,0,-13,16.14
-2,0,-13,16.16
-2,0,-13,16.18
-2,0,-13,16.2
-2,0,-13,16.22
-2,0,-13,16.24
-2,0,-13,16.26
-2,-1,-13,16.28
-2,-1,-13,16.3
-2,-1,-13,16.32
-2,-1,-13,16.34
-2,-1,-13,16.36
-2,-1,-14,16.38
-2,-1,-14,16.4
-2,-1,-14,16.42
-2,-1,-14,16.44
-2,-1,-14,16.46
-2,-1,-14,16.48
-2,-1,-14,16.5
-2,-1,-14,16.52
-2,-1,-14,16.54
-2,-1,-14,16.56
-2,-1,-14,16.58
-2,-1,-14,16.6
-3,-1,-13,16.62
-3,-1,-13,16.64
-3,-1,-13,16.66
-3,-1,-13,16.68
-3,-1,-13,16.7
-3,-1,-13,16.72
-3,-1,-13,16.74
-3,-1,-14,16.76
-3,-1,-14,16.78
-3,-1,-14,16.8
-3,-1,-14,16.82
-3,-1,-14,16.84
-3,-2,-14,16.86
-3,-2,-14,16.88
-3,-2,-14,16.9
-3,-2,-14,16.92
-3,-2,-14,16.94
-3,-1,-14,16.96
-3,-1,-14,16.98
-3,-1,-14,17
-3,-1,-14,17.02
-3,-1,-14,17.04
-3,-2,-14,17.06
-3,-2,-14,17.08
-3,-2,-14,17.1
-3,-2,-14,17.12
-3,-2,-14,17.14
-3,-2,-14,17.16
-3,-2,-14,17.18
-3,-2,-14,17.2
-3,-2,-14,17.22
-3,-2,-14,17.24
-3,-1,-14,17.26
-3,-2,-14,17.28
-3,-2,-14,17.3
-3,-1,-14,17.32
-3,-2,-14,17.34
