15,4,4,7.22
15,4,4,7.24
15,4,4,7.26
14,4,4,7.28
14,4,4,7.3
14,4,4,7.32
14,3,4,7.34
14,4,4,7.36
14,4,5,7.38
14,3,5,7.4
14,3,5,7.42
14,3,5,7.44
14,3,5,7.46
14,3,5,7.48
14,3,5,7.5
14,3,5,7.52
14,3,5,7.54
14,3,5,7.56
14,3,5,7.58
14,3,5,7.6
14,3,5,7.62
14,3,5,7.64
14,3,5,7.66
13,3,5,7.68
13,3,6,7.7
13,3,6,7.72
13,3,6,7.74
13,3,6,7.76
13,3,6,7.78
13,3,6,7.8
